Id,OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,Unused
1276,1613088000000,47968.66,48985.80,46125.00,47287.60,85870.04,1613174399999,4080571908.97,2418841,41841.04,1990472918.93,
1277,1613174400000,47298.15,48150.00,46202.53,47153.69,63768.10,1613260799999,3007710147.42,2058823,30996.31,1462495399.99,
1278,1613260800000,47156.78,49707.43,47014.17,48577.79,73735.48,1613347199999,3584808348.83,2090070,38752.16,1884009921.06,
1279,1613347200000,48580.47,49010.92,45570.79,47911.10,79398.16,1613433599999,3782219060.66,2313155,38176.36,1819251655.78,
1280,1613433600000,47911.10,50689.18,47003.62,49133.45,88813.27,1613519999999,4349983777.69,2199849,45608.60,2236524604.99,
1281,1613520000000,49133.45,52618.74,48947.00,52119.71,85743.64,1613606399999,4365831514.82,2514374,45055.45,2294099235.28,
1282,1613606400000,52117.67,52530.00,50901.90,51552.60,60758.05,1613692799999,3149973077.49,1891592,28893.36,1498231635.84,
1283,1613692800000,51552.61,56368.00,50710.20,55906.00,79659.78,1613779199999,4251167827.68,2339215,40556.02,2164871310.22,
1284,1613779200000,55906.00,57700.46,53863.93,55841.19,80948.21,1613865599999,4551890859.85,2642846,38636.07,2172833878.44,
1285,1613865600000,55841.19,58352.80,55477.59,57408.57,58166.71,1613951999999,3317998263.35,1950533,29506.09,1683107088.16,
1286,1613952000000,57412.35,57508.47,47622.00,54087.67,134019.43,1614038399999,7213386720.44,3313083,63677.66,3427217154.52,
1287,1614038400000,54087.67,54183.59,44892.56,48891.00,169375.03,1614124799999,8215839131.24,3825196,82464.14,4002195292.10,
1288,1614124800000,48891.00,51374.99,46988.69,49676.20,91881.21,1614211199999,4574033001.38,2194532,45750.71,2278566606.14,
1289,1614211200000,49676.21,52041.73,46674.34,47073.73,83310.67,1614297599999,4152188728.14,2305679,40610.66,2026068517.65,
1290,1614297600000,47073.73,48424.11,44106.78,46276.87,109423.20,1614383999999,5086374532.73,2371766,53626.90,2494190193.25,
1291,1614384000000,46276.88,48394.00,45000.00,46106.43,66060.83,1614470399999,3105897438.55,1757720,31987.02,1505012110.95,
1292,1614470400000,46103.67,46638.46,43000.00,45135.66,83055.37,1614556799999,3708359965.45,1838345,40688.17,1817797446.60,
1293,1614556800000,45134.11,49790.00,44950.53,49587.03,85086.11,1614643199999,4057515794.87,2147223,42616.99,2032566685.61,
1294,1614643200000,49595.76,50200.00,47047.60,48440.65,64221.06,1614729599999,3120472069.91,1855583,31377.04,1525145370.14,
1295,1614729600000,48436.61,52640.00,48100.71,50349.37,81035.91,1614815999999,4109521257.54,2242131,40955.37,2077586898.68,
1296,1614816000000,50349.37,51773.88,47500.00,48374.09,82649.72,1614902399999,4079837240.86,2291936,40269.98,1987955554.80,
1297,1614902400000,48374.09,49448.93,46300.00,48751.71,78192.50,1614988799999,3727133104.84,2054216,38318.31,1827025012.22,
1298,1614988800000,48746.81,49200.00,47070.00,48882.20,44399.23,1615075199999,2143910705.29,1476474,21500.62,1038365872.98,
1299,1615075200000,48882.20,51450.03,48882.20,50971.75,55235.03,1615161599999,2778875909.45,1758101,27885.60,1402782879.72,
1300,1615161600000,50959.11,52402.78,49274.67,52375.17,66987.36,1615247999999,3400847931.04,1999401,33595.43,1706117798.11,
1301,1615248000000,52375.18,54895.00,51789.41,54884.50,71656.74,1615334399999,3861450964.65,2194398,35011.54,1886844773.68,
1302,1615334400000,54874.67,57387.69,53005.00,55851.59,84749.24,1615420799999,4700197563.36,2647284,42651.89,2366856292.87,
1303,1615420800000,55851.59,58150.00,54272.82,57773.16,81914.81,1615507199999,4612366201.00,2509970,40603.45,2288704819.10,
1304,1615507200000,57773.15,58081.51,54962.84,57221.72,73405.41,1615593599999,4162054726.38,2489931,35802.94,2030616300.47,
1305,1615593600000,57221.72,61844.00,56078.23,61188.39,83245.09,1615679999999,4933383453.25,2559002,44387.23,2631390814.77,
1306,1615680000000,61188.38,61724.79,58966.78,58968.31,52601.05,1615766399999,3176397573.88,1829769,25325.27,1530051005.40,
1307,1615766400000,58976.08,60633.43,54600.00,55605.20,102771.43,1615852799999,5874241052.09,2683815,49825.44,2848907086.63,
1308,1615852800000,55605.20,56938.29,53271.34,56900.75,77986.69,1615939199999,4304259207.65,2241208,37825.50,2088111362.55,
1309,1615939200000,56900.74,58974.73,54123.69,58912.97,70421.62,1616025599999,3960992972.15,2204296,34778.75,1957825522.68,
1310,1616025600000,58912.97,60129.97,57023.00,57648.16,66580.41,1616111999999,3900885761.21,2040947,32287.38,1892327691.37,
1311,1616112000000,57641.00,59468.00,56270.74,58030.01,52392.65,1616198399999,3052711147.93,1885830,25552.51,1489274083.26,
1312,1616198400000,58030.01,59880.00,57820.17,58102.28,44476.94,1616284799999,2616535093.05,1724131,22212.45,1307023993.12,
1313,1616284800000,58100.02,58589.10,55450.11,57351.56,48564.47,1616371199999,2774223129.62,1773546,23648.94,1350989191.28,
1314,1616371200000,57351.56,58430.73,53650.00,54083.25,62581.63,1616457599999,3527479514.33,1927345,30749.06,1733579080.57,
1315,1616457600000,54083.25,55830.90,53000.00,54340.89,59789.37,1616543999999,3264650774.82,1740349,29563.41,1614722150.82,
1316,1616544000000,54342.80,57200.00,51700.00,52303.65,83537.47,1616630399999,4583159614.05,2401988,39323.13,2161386678.81,
1317,1616630400000,52303.66,53287.00,50427.56,51293.78,87400.53,1616716799999,4536327184.96,2099425,42947.40,2229351569.59,
1318,1616716800000,51293.78,55073.46,51214.60,55025.59,63813.77,1616803199999,3397036140.75,1773150,31822.55,1694326043.34,
1319,1616803200000,55025.59,56700.36,53950.00,55817.14,50105.48,1616889599999,2767070175.86,1528776,24739.95,1365965317.25,
1320,1616889600000,55817.14,56559.75,54691.84,55777.63,39050.39,1616975999999,2178777329.45,1551283,19262.73,1074959545.96,
1321,1616976000000,55777.65,58405.82,54800.01,57635.47,67857.94,1617062399999,3877131109.73,1983437,34373.80,1963800173.66,
1322,1617062400000,57635.46,59368.00,57071.35,58746.57,55122.44,1617148799999,3221944107.46,1612744,27541.53,1610812657.93,
1323,1617148800000,58746.57,59800.00,56769.00,58740.55,60975.54,1617235199999,3575976083.80,1928224,31074.81,1823822792.91,
1324,1617235200000,58739.46,59490.00,57935.45,58720.44,47415.62,1617321599999,2789238879.94,1594431,22966.26,1351151697.89,
1325,1617321600000,58720.45,60200.00,58428.57,58950.01,47382.42,1617407999999,2811159761.27,1666356,23695.70,1406393729.83,
1326,1617408000000,58950.01,59791.72,56880.00,57051.94,47409.85,1617494399999,2783151686.16,1606805,23057.97,1353960264.62,
1327,1617494400000,57051.95,58492.85,56388.00,58202.01,41314.08,1617580799999,2380139010.73,1499113,20609.13,1187123542.58,
1328,1617580800000,58202.01,59272.00,56777.77,59129.99,54258.02,1617667199999,3155214764.16,2035877,27269.49,1586344787.55,
1329,1617667200000,59129.99,59495.24,57413.02,57991.15,54201.00,1617753599999,3166911557.15,1960513,26699.20,1560539125.78,
1330,1617753600000,57990.03,58655.00,55473.00,55953.45,71228.41,1617839999999,4053294016.48,2206433,34737.58,1977438033.93,
1331,1617840000000,55953.44,58153.31,55700.00,58077.52,44283.15,1617926399999,2531779682.55,1661080,22161.69,1267126859.44,
1332,1617926400000,58077.52,58894.90,57654.00,58142.54,40831.88,1618012799999,2378340697.29,1615962,20354.23,1185679367.91,
1333,1618012800000,58142.55,61500.00,57900.01,59769.13,69906.42,1618099199999,4197138552.47,2470398,36018.64,2162858397.75,
1334,1618099200000,59769.13,60699.00,59232.52,60002.43,41156.72,1618185599999,2462032926.62,1746102,20798.06,1244349091.44,
1335,1618185600000,59998.80,61300.00,59350.59,59860.00,56375.04,1618271999999,3393042867.87,1806298,27645.20,1664588823.41,
1336,1618272000000,59860.01,63777.77,59805.15,63575.00,82848.69,1618358399999,5154877375.39,2703735,41662.53,2592724448.37,
1337,1618358400000,63575.01,64854.00,61301.00,62959.53,82616.34,1618444799999,5239081228.16,2645625,40070.38,2542171083.41,
1338,1618444800000,62959.53,63800.00,62020.00,63159.98,51649.70,1618531199999,3248931738.29,1938028,25628.17,1612303095.29,
1339,1618531200000,63158.74,63520.61,60000.00,61334.80,91764.14,1618617599999,5647292669.62,2639940,43570.02,2680750914.50,
1340,1618617600000,61334.81,62506.05,59580.91,60006.66,58912.26,1618703999999,3605701810.68,2268816,28386.27,1737722135.38,
1341,1618704000000,60006.67,60499.00,50931.30,56150.01,124882.13,1618790399999,6949379727.43,3444089,59404.62,3303953081.10,
1342,1618790400000,56150.01,57526.81,54221.58,55633.14,78229.04,1618876799999,4398619580.65,2390527,38362.38,2156617047.24,
1343,1618876800000,55633.14,57076.24,53329.96,56425.00,72744.48,1618963199999,4037701391.62,2148820,35519.59,1971916967.58,
1344,1618963200000,56425.00,56757.91,53536.02,53787.63,66984.76,1619049599999,3704549578.70,2134946,32188.93,1780065583.27,
1345,1619049600000,53787.62,55521.48,50500.00,51690.96,104656.63,1619135999999,5594983857.32,2744621,50550.77,2703745286.39,
1346,1619136000000,51690.95,52131.85,47500.00,51125.14,132230.78,1619222399999,6571097317.47,2888237,63769.62,3170392794.05,
1347,1619222400000,51110.56,51166.22,48657.14,50047.84,55361.51,1619308799999,2762081002.88,1164985,26782.23,1336607709.86,
1348,1619308800000,50047.84,50567.91,46930.00,49066.77,58255.65,1619395199999,2867858315.19,1475479,27767.33,1367920871.53,
1349,1619395200000,49066.76,54356.62,48753.44,54001.39,86310.80,1619481599999,4555688503.40,2174544,43183.94,2277375506.86,
1350,1619481600000,54001.38,55460.00,53222.00,55011.97,54064.03,1619567999999,2949719328.37,1568666,25631.07,1398731801.18,
1351,1619568000000,55011.97,56428.00,53813.16,54846.22,55130.46,1619654399999,3020242787.51,1830042,26762.03,1466278915.02,
1352,1619654400000,54846.23,55195.84,52330.94,53555.00,52486.02,1619740799999,2823220335.48,1763676,25339.74,1362821167.93,
1353,1619740800000,53555.00,57963.00,53013.01,57694.27,68578.91,1619827199999,3808187372.74,2267648,35634.13,1978866536.22,
1354,1619827200000,57697.25,58458.07,56956.14,57800.37,42600.35,1619913599999,2460342954.84,1743013,20574.81,1188354972.01,
1355,1619913600000,57797.35,57911.02,56035.25,56578.21,36812.88,1619999999999,2089763230.44,1371638,18172.89,1031569632.44,
1356,1620000000000,56578.21,58981.44,56435.00,57169.39,57649.93,1620086399999,3337604542.63,2102128,28536.06,1652286174.16,
1357,1620086400000,57169.39,57200.00,53046.69,53200.01,85324.63,1620172799999,4705402064.30,2492629,41029.69,2262794503.81,
1358,1620172800000,53205.05,58069.82,52900.00,57436.11,77263.92,1620259199999,4327994296.15,2378119,38729.48,2170539511.78,
1359,1620259200000,57436.11,58360.00,55200.00,56393.68,70181.67,1620345599999,3992289527.74,2459881,34248.90,1949210281.69,
1360,1620345600000,56393.68,58650.00,55241.63,57314.75,74542.75,1620431999999,4239374487.47,2361692,36877.60,2097609397.23,
1361,1620432000000,57315.49,59500.00,56900.00,58862.05,69709.91,1620518399999,4079553831.99,2311378,34329.70,2009442622.59,
1362,1620518400000,58866.53,59300.00,56235.66,58240.84,69806.12,1620604799999,4043552701.51,2170139,34301.05,1987959541.94,
1363,1620604800000,58240.83,59500.00,53400.00,55816.14,89586.35,1620691199999,5131782639.97,2575419,43057.98,2468201497.97,
1364,1620691200000,55816.14,56862.43,54370.00,56670.02,64329.54,1620777599999,3583030654.76,1911480,30880.83,1720075588.22,
1365,1620777600000,56670.02,58000.01,48600.00,49631.32,99842.79,1620863999999,5476115093.11,2676826,48299.83,2654897646.09,
1366,1620864000000,49537.15,51367.19,46000.00,49670.97,147332.00,1620950399999,7303694688.60,3570506,71742.00,3558735468.00,
1367,1620950400000,49671.92,51483.00,48799.75,49841.45,80082.20,1621036799999,4015904915.41,2095860,37184.13,1864162620.50,
1368,1621036800000,49844.16,50700.00,46555.00,46762.99,89437.45,1621123199999,4350775846.52,2286791,42257.92,2056302844.86,
1369,1621123200000,46762.99,49795.89,43825.39,46431.50,114269.81,1621209599999,5367497608.12,2661295,53797.59,2528671396.11,
1370,1621209600000,46426.83,46686.00,42001.00,43538.04,166657.17,1621295999999,7346755531.93,3216821,80610.15,3555755756.32,
1371,1621296000000,43538.02,45799.29,42250.02,42849.78,116979.86,1621382399999,5146670282.55,2561165,55703.00,2450848779.22,
1372,1621382400000,42849.78,43584.90,30000.00,36690.09,354347.24,1621468799999,13477694934.87,6331062,168271.35,6410032516.52,
1373,1621468800000,36671.23,42451.67,34850.00,40526.64,203017.60,1621555199999,8019897067.18,4269898,100167.13,3959645913.23,
1374,1621555200000,40525.39,42200.00,33488.00,37252.01,202100.89,1621641599999,7713346610.27,3993336,94002.43,3591749386.79,
1375,1621641600000,37263.35,38829.00,35200.62,37449.73,126542.24,1621727999999,4730567647.67,2716691,63310.45,2367081500.53,
1376,1621728000000,37458.51,38270.64,31111.01,34655.25,217136.05,1621814399999,7431242463.20,4082004,104637.66,3584259319.75,
1377,1621814400000,34681.44,39920.00,34031.00,38796.29,161630.89,1621900799999,5996773032.15,3510578,81584.83,3031032098.52,
1378,1621900800000,38810.99,39791.77,36419.62,38324.72,111996.23,1621987199999,4253519579.38,2508310,54153.54,2057463609.95,
1379,1621987200000,38324.72,40841.00,37800.44,39241.91,104780.77,1622073599999,4113717505.26,2432319,50485.08,1983423341.56,
1380,1622073600000,39241.92,40411.14,37134.27,38529.98,86547.16,1622159999999,3361413526.05,2102182,42256.01,1641681553.53,
1381,1622160000000,38529.99,38877.83,34684.00,35663.49,135377.63,1622246399999,4926260941.93,2659178,64327.28,2341060689.07,
1382,1622246400000,35661.79,37338.58,33632.76,34605.15,112663.09,1622332799999,3949843335.32,2169643,54284.20,1904345668.78,
1383,1622332800000,34605.15,36488.00,33379.00,35641.27,73535.39,1622419199999,2601994948.15,1559892,37406.81,1324617922.55,
1384,1622419200000,35641.26,37499.00,34153.84,37253.81,94160.74,1622505599999,3406047734.83,1896359,46337.93,1677796724.06,
1385,1622505600000,37253.82,37894.81,35666.00,36693.09,81234.66,1622591999999,2973928300.38,1760417,40291.83,1475008291.23,
1386,1622592000000,36694.85,38225.00,35920.00,37568.68,67587.37,1622678399999,2523462575.69,1530915,34328.50,1281854474.91,
1387,1622678400000,37568.68,39476.00,37170.00,39246.79,75889.11,1622764799999,2930945325.71,1949658,38664.30,1493504667.61,
1388,1622764800000,39246.78,39289.07,35555.15,36829.00,91317.80,1622851199999,3379399754.93,1926311,43105.97,1595098152.97,
1389,1622851200000,36829.15,37925.00,34800.00,35513.20,70459.62,1622937599999,2560547116.84,1463754,34397.77,1249708171.27,
1390,1622937600000,35516.07,36480.00,35222.00,35796.31,47650.21,1623023999999,1711857075.05,993430,23661.26,850204250.76,
1391,1623024000000,35796.31,36900.00,33300.00,33552.79,77574.95,1623110399999,2755673601.71,1532260,36431.56,1295757611.71,
1392,1623110400000,33556.96,34068.01,31000.00,33380.81,123251.19,1623196799999,4030784324.61,2074885,60095.99,1966354847.57,
1393,1623196800000,33380.80,37534.79,32396.82,37388.05,136607.60,1623283199999,4794741674.44,2601479,68790.29,2415789675.09,
1394,1623283200000,37388.05,38491.00,35782.00,36675.72,109527.28,1623369599999,4062957162.36,2231430,53639.42,1990486079.22,
1395,1623369600000,36677.83,37680.40,35936.77,37331.98,78466.01,1623455999999,2903043643.31,1727645,39406.72,1458619433.28,
1396,1623456000000,37331.98,37463.63,34600.36,35546.11,87717.55,1623542399999,3132387326.54,1719650,42571.21,1520432734.30,
1397,1623542400000,35546.12,39380.00,34757.00,39020.57,86921.03,1623628799999,3208991521.64,1894103,45675.27,1688611358.41,
1398,1623628800000,39020.56,41064.05,38730.00,40516.29,108522.39,1623715199999,4320307646.77,2185089,53645.91,2135285912.62,
1399,1623715200000,40516.28,41330.00,39506.40,40144.04,80679.62,1623801599999,3247746713.63,1931890,39428.83,1587381565.82,
1400,1623801600000,40143.80,40527.14,38116.01,38349.01,87771.98,1623887999999,3450556041.60,2134897,42137.24,1657135674.82,
1401,1623888000000,38349.00,39559.88,37365.00,38092.97,79541.31,1623974399999,3065622530.04,1620210,37936.81,1462729677.12,
1402,1623974400000,38092.97,38202.84,35129.29,35819.84,95228.04,1624060799999,3507868126.31,1809253,44824.44,1651613641.39,
1403,1624060800000,35820.48,36457.00,34803.52,35483.72,68712.45,1624147199999,2453817534.78,1212278,33788.29,1207082481.76,
1404,1624147200000,35483.72,36137.72,33336.00,35600.16,89878.17,1624233599999,3124634336.84,1691871,44194.07,1537385055.49,
1405,1624233600000,35600.17,35750.00,31251.23,31608.93,168778.87,1624319999999,5545926077.79,2688993,81297.47,2671033140.19,
1406,1624320000000,31614.12,33298.78,28805.00,32509.56,204208.18,1624406399999,6406159197.08,3113977,99149.18,3115465362.97,
1407,1624406400000,32509.56,34881.00,31683.00,33678.07,126966.10,1624492799999,4282250433.92,2026228,63340.03,2136458765.59,
1408,1624492800000,33675.07,35298.00,32286.57,34663.09,86625.80,1624579199999,2925373222.11,1531230,43994.71,1486960778.33,
1409,1624579200000,34663.08,35500.00,31275.00,31584.45,116061.13,1624665599999,3846120542.66,2094932,55656.16,1846078278.30,
1410,1624665600000,31576.09,32730.00,30151.00,32283.65,107820.38,1624751999999,3376415451.79,1814051,52978.16,1659918820.24,
1411,1624752000000,32283.65,34749.00,31973.45,34700.34,96613.24,1624838399999,3199980157.75,1799875,48772.53,1616348030.48,
1412,1624838400000,34702.49,35297.71,33862.72,34494.89,82222.27,1624924799999,2837122779.52,1868627,40552.29,1399861431.16,
1413,1624924800000,34494.89,36600.00,34225.43,35911.73,90788.80,1625011199999,3233947791.86,1673802,45376.59,1616093004.85,
1414,1625011200000,35911.72,36100.00,34017.55,35045.00,77152.20,1625097599999,2688939291.10,1301036,37035.77,1290873346.22,
1415,1625097600000,35045.00,35057.57,32711.00,33504.69,71708.27,1625183999999,2410809595.39,1240681,34986.06,1176002216.57,
1416,1625184000000,33502.33,33977.04,32699.00,33786.55,56172.18,1625270399999,1870193042.39,1176457,27271.66,908203511.34,
1417,1625270400000,33786.54,34945.61,33316.73,34669.13,43044.58,1625356799999,1478423023.50,1078278,21331.88,732586226.47,
1418,1625356800000,34669.12,35967.85,34357.15,35286.51,43703.48,1625443199999,1544458212.39,1164970,21180.34,748187394.24,
1419,1625443200000,35288.13,35293.78,33125.55,33690.14,64123.87,1625529599999,2183406257.49,1109367,31489.86,1071967415.43,
1420,1625529600000,33690.15,35118.88,33532.00,34220.01,58210.60,1625615999999,1991691100.95,1184687,27801.95,951269024.04,
1421,1625616000000,34220.02,35059.09,33777.77,33862.12,53807.52,1625702399999,1857658028.48,1041416,27294.92,941984587.98,
1422,1625702400000,33862.11,33929.64,32077.00,32875.71,70136.48,1625788799999,2304973020.30,1257892,35104.66,1152928339.82,
1423,1625788800000,32875.71,34100.00,32261.07,33815.81,47153.94,1625875199999,1562958239.39,1236351,23660.07,784288611.13,
1424,1625875200000,33815.81,34262.00,33004.78,33502.87,34761.18,1625961599999,1171790111.08,865508,17012.76,573638406.55,
1425,1625961600000,33502.87,34666.00,33306.47,34258.99,31572.65,1626047999999,1070033013.19,952891,16434.54,557336788.70,
1426,1626048000000,34259.00,34678.43,32658.34,33086.63,48181.40,1626134399999,1620646741.33,1176847,22602.91,759877911.04,
1427,1626134400000,33086.94,33340.00,32202.25,32729.77,41126.36,1626220799999,1348583017.01,956053,19588.28,642576716.60,
1428,1626220800000,32729.12,33114.03,31550.00,32820.02,46777.82,1626307199999,1515692074.99,1123129,22516.49,730009068.07,
1429,1626307200000,32820.03,33185.25,31133.00,31880.00,51639.58,1626393599999,1652077965.44,1099367,24866.41,795831015.70,
1430,1626393600000,31874.49,32249.18,31020.00,31383.87,48499.86,1626479999999,1538342711.58,1067591,23963.74,760274744.55,
1431,1626480000000,31383.86,31955.92,31164.31,31520.07,34012.24,1626566399999,1072815966.34,883442,16649.05,525240023.82,
1432,1626566400000,31520.07,32435.00,31108.97,31778.56,35923.72,1626652799999,1140964365.65,760979,17554.18,557709781.12,
1433,1626652800000,31778.57,31899.00,30407.44,30839.65,47340.47,1626739199999,1470563281.94,846029,22709.51,705480091.14,
1434,1626739200000,30839.65,31063.07,29278.00,29790.35,61034.05,1626825599999,1821230700.02,1062139,28424.83,847855259.14,
1435,1626825600000,29790.34,32858.00,29482.61,32144.51,82796.27,1626911999999,2603140706.08,1415058,42584.67,1338356405.54,
1436,1626912000000,32144.51,32591.35,31708.00,32287.83,46148.09,1626998399999,1482763544.95,1000742,23274.51,747848528.88,
1437,1626998400000,32287.58,33650.00,31924.32,33634.09,50112.86,1627084799999,1631947003.07,1394786,25018.98,815391041.19,
1438,1627084800000,33634.10,34500.00,33401.14,34258.14,47977.55,1627171199999,1625046258.44,1196914,23937.62,810983258.04,
1439,1627171200000,34261.51,35398.00,33851.12,35381.02,47852.93,1627257599999,1646935552.81,1245775,24632.15,848320775.42,
1440,1627257600000,35381.02,40550.00,35205.78,37237.60,152452.51,1627343999999,5832475057.07,3330102,77191.35,2953296773.15,
1441,1627344000000,37241.33,39542.61,36383.00,39457.87,88397.27,1627430399999,3335658262.00,1938478,45137.30,1703810516.34,
1442,1627430400000,39456.61,40900.00,38772.00,40019.56,101344.53,1627516799999,4040889461.66,2631048,49019.14,1954994215.00,
1443,1627516800000,40019.57,40640.00,39200.00,40016.48,53998.44,1627603199999,2154190697.35,1428738,26700.93,1065505374.51,
1444,1627603200000,40018.49,42316.71,38313.23,42206.37,73602.78,1627689599999,2939833541.38,1797012,37730.43,1509172746.20,
1445,1627689600000,42206.36,42448.00,41000.15,41461.83,44849.79,1627775999999,1868285510.88,1565380,22844.25,951887855.62,
1446,1627776000000,41461.84,42599.00,39422.01,39845.44,53953.19,1627862399999,2227567271.49,1603964,25796.75,1066579608.84,
1447,1627862400000,39850.27,40480.01,38690.00,39147.82,50837.35,1627948799999,2010928003.59,1162878,24558.01,971596720.95,
1448,1627948800000,39146.86,39780.00,37642.03,38207.05,57117.44,1628035199999,2195360658.57,1379871,27683.47,1064118781.85,
1449,1628035200000,38207.04,39969.66,37508.56,39723.18,52329.35,1628121599999,2028792778.18,1220555,26804.21,1039347051.56,
1450,1628121600000,39723.17,41350.00,37332.70,40862.46,84343.76,1628207999999,3314527738.34,1913281,41673.13,1638359889.80,
1451,1628208000000,40862.46,43392.43,39853.86,42836.87,75753.94,1628294399999,3148022459.92,2223356,38278.00,1591634314.10,
1452,1628294400000,42836.87,44700.00,42446.41,44572.54,73396.74,1628380799999,3197407326.04,2258213,37355.62,1627865923.88,
1453,1628380800000,44572.54,45310.00,43261.00,43794.37,69329.09,1628467199999,3074924734.88,1857112,34099.15,1512451140.40,
1454,1628467200000,43794.36,46454.15,42779.00,46253.40,74587.88,1628553599999,3362870286.26,2130595,38464.61,1735618666.82,
1455,1628553600000,46248.87,46700.00,44589.46,45584.99,53814.64,1628639999999,2452485823.93,1951330,26592.37,1212338434.73,
1456,1628640000000,45585.00,46743.47,45341.14,45511.00,52734.90,1628726399999,2432788769.83,1862925,27064.39,1248929298.83,
1457,1628726400000,45510.67,46218.12,43770.00,44399.00,55266.11,1628812799999,2478758524.86,1623329,26765.09,1200329050.57,
1458,1628812800000,44400.06,47886.00,44217.39,47800.00,48239.37,1628899199999,2239435701.12,1804716,25367.99,1177391788.09,
1459,1628899200000,47799.99,48144.00,45971.03,47068.51,46114.36,1628985599999,2166461458.67,1849556,22999.53,1080741765.69,
1460,1628985600000,47068.50,47372.27,45500.00,46973.82,42110.71,1629071999999,1950753713.21,1580122,21129.92,979120004.20,
1461,1629072000000,46973.82,48053.83,45660.00,45901.29,52480.57,1629158399999,2462127629.61,1655378,25847.87,1213162181.67,
1462,1629158400000,45901.30,47160.00,44376.00,44695.95,57039.34,1629244799999,2616339597.92,1781303,27320.26,1253906922.58,
1463,1629244800000,44695.95,46000.00,44203.28,44705.29,54099.42,1629331199999,2439673265.95,1656723,28538.22,1286718404.71,
1464,1629331200000,44699.37,47033.00,43927.70,46760.62,53411.75,1629417599999,2416320067.13,1774382,27193.51,1230827552.41,
1465,1629417600000,46760.62,49382.99,46622.99,49322.47,56850.35,1629503999999,2721131744.28,1950404,29725.89,1422944576.35,
1466,1629504000000,49322.47,49757.04,48222.00,48821.87,46745.14,1629590399999,2290966131.38,2069725,23119.67,1133342367.74,
1467,1629590400000,48821.88,49500.00,48050.00,49239.22,37007.89,1629676799999,1807169840.17,1610192,18587.88,907708162.11,
1468,1629676800000,49239.22,50500.00,49029.00,49488.85,52462.54,1629763199999,2616721363.69,2143309,26218.98,1307817635.39,
1469,1629763200000,49488.85,49860.00,47600.00,47674.01,51014.59,1629849599999,2486079315.56,1692896,24702.92,1203899649.70,
1470,1629849600000,47674.01,49264.30,47126.28,48973.32,44655.83,1629935999999,2149442271.53,1559186,21796.88,1049712097.35,
1471,1629936000000,48973.32,49352.84,46250.00,46843.87,49371.28,1630022399999,2333900030.23,1532753,23686.56,1120008931.62,
1472,1630022400000,46843.86,49149.93,46348.00,49069.90,42068.10,1630108799999,2007071230.22,1320503,21727.05,1036769755.56,
1473,1630108800000,49069.90,49299.00,48346.88,48895.35,26681.06,1630195199999,1303966035.77,793012,13895.76,679193791.60,
1474,1630195200000,48895.35,49632.27,47762.54,48767.83,32652.28,1630281599999,1588661416.36,1193046,16157.04,786599088.69,
1475,1630281600000,48767.84,48888.61,46853.00,46982.91,40288.35,1630367999999,1932344430.92,1204012,19637.84,942218565.02,
1476,1630368000000,46982.91,48246.11,46700.00,47100.89,48645.53,1630454399999,2303799571.38,1300400,24426.21,1156878830.69,
1477,1630454400000,47100.89,49156.00,46512.00,48810.52,49904.66,1630540799999,2386074445.42,1280384,25102.37,1200480555.05,
1478,1630540800000,48810.51,50450.13,48584.06,49246.64,54410.77,1630627199999,2704192314.67,1549849,28351.81,1409412062.22,
1479,1630627200000,49246.63,51000.00,48316.84,49999.14,59025.64,1630713599999,2949574478.07,1645163,29625.44,1481238133.39,
1480,1630713600000,49998.00,50535.69,49370.00,49915.64,34664.66,1630799999999,1733527136.44,1225830,16739.70,837225473.74,
1481,1630800000000,49917.54,51900.00,49450.00,51756.88,40544.84,1630886399999,2049212025.84,1417660,21557.24,1090239906.69,
1482,1630886400000,51756.88,52780.00,50969.33,52663.90,49249.67,1630972799999,2549290983.06,1678015,24620.35,1274643403.55,
1483,1630972800000,52666.20,52920.00,42843.05,46863.73,123048.80,1631059199999,6004105772.87,3321711,57935.60,2832268574.04,
1484,1631059200000,46868.57,47340.99,44412.02,46048.31,65069.32,1631145599999,3000605793.94,1796101,31796.75,1466544608.27,
1485,1631145600000,46048.31,47399.97,45513.08,46395.14,50651.66,1631231999999,2351862983.52,1567586,24183.39,1122994690.91,
1486,1631232000000,46395.14,47033.00,44132.29,44850.91,49048.27,1631318399999,2243698626.04,1569941,24358.60,1114490733.88,
1487,1631318400000,44842.20,45987.93,44722.22,45173.69,30440.41,1631404799999,1380370764.01,1060890,14804.34,671123069.56,
1488,1631404800000,45173.68,46460.00,44742.06,46025.24,32094.28,1631491199999,1464780920.22,1179808,15735.45,718436012.76,
1489,1631491200000,46025.23,46880.00,43370.00,44940.73,65429.15,1631577599999,2930668118.26,1703512,32041.06,1435586958.78,
1490,1631577600000,44940.72,47250.00,44594.44,47111.52,44855.85,1631663999999,2072259519.06,1210258,22182.47,1025156547.72,
1491,1631664000000,47103.28,48500.00,46682.32,48121.41,43204.71,1631750399999,2056996398.84,1176050,20903.54,995198313.75,
1492,1631750400000,48121.40,48557.00,47021.10,47737.82,40725.09,1631836799999,1948447232.91,1176129,19907.79,952502982.81,
1493,1631836800000,47737.81,48150.00,46699.56,47299.98,34461.93,1631923199999,1637122049.41,1033968,16599.46,788563444.41,
